"Name","Platform","Compiles","CompilesDouble","Uses","UsesDouble","PermutationString"
"/Game/Abandoned_Village/Materials/Masters/MM_Glass.MM_Glass","0","0","0","31","0","Compiling MM_Glass: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting,bUsedWithNanite}"
"/Game/HauntedVillage/Materials/MasterMaterials/MM_Vegatation1.MM_Vegatation1","0","0","0","88","0","Compiling MM_Vegatation1: Platform=PCD3D_SM5, Usage=LightingModel=MSM_TwoSidedFoliage, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}, StaticSwitch'UseWind2-1'=True"
"/Engine/VREditor/SnapGrid/SnapGridMaterial.SnapGridMaterial","0","0","0","10","0","Compiling SnapGridMaterial: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting,bUsedWithSplineMeshes}"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","0","0","0","68","0","Compiling m_SimpleVolumetricCloud: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Additive, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithVolumetricCloud}"
"/Game/AbandonedPool/Materials/MM_Decals.MM_Decals","0","0","0","21","0","Compiling MM_Decals: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/Abandoned_Village/Materials/Masters/MM_BlendMat_UV_Roof.MM_BlendMat_UV_Roof","0","0","0","23","69","Compiling MM_BlendMat_UV_Roof: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting,bUsedWithNanite}, StaticSwitch'Fake Bump ?2-1'=False"
"/Game/Abandoned_Village/Materials/Masters/MM_BlendMat_UV_Roof.MM_BlendMat_UV_Roof","0","0","0","23","23","Compiling MM_BlendMat_UV_Roof: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting,bUsedWithNanite}, StaticSwitch'Fake Bump ?2-1'=True"
"/Game/Abandoned_Village/Materials/Masters/MM_HayStack.MM_HayStack","0","0","0","44","0","Compiling MM_HayStack: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/Levels/PersonalLevels/GD/CampagnoloLeonardo_Content/M_Wood_Floor_Walnut_Worn1.M_Wood_Floor_Walnut_Worn1","0","0","0","23","0","Compiling M_Wood_Floor_Walnut_Worn1: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/AbandonedPool/Materials/MM_Masked.MM_Masked","0","0","0","27","0","Compiling MM_Masked: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}, StaticSwitch'Use Detail Normals?2-1'=False, StaticSwitch'Use Macro Normal Overlay?2-1'=False, StaticMask'Blend Mask Channel Switch2-1'=R"
"/Game/Abandoned_Village/Materials/Masters/MM_BlendMat_UV_Wood.MM_BlendMat_UV_Wood","0","0","0","23","46","Compiling MM_BlendMat_UV_Wood: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting,bUsedWithNanite}, StaticSwitch'Bottom Color Switch2-1'=False, StaticSwitch'Dirt Switch Vertex Paint2-1'=False, StaticSwitch'Moss Switch2-1'=False, StaticSwitch'Use RGB Mask2-1'=False"
"/Game/Abandoned_Village/Materials/Masters/MM_BlendMat_UV_Wood.MM_BlendMat_UV_Wood","0","0","0","23","161","Compiling MM_BlendMat_UV_Wood: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting,bUsedWithNanite}, StaticSwitch'Bottom Color Switch2-1'=False, StaticSwitch'Dirt Switch Vertex Paint2-1'=False, StaticSwitch'Moss Switch2-1'=False, StaticSwitch'Use RGB Mask2-1'=True"
"/Game/Abandoned_Village/Materials/Masters/MM_BlendMat_UV_Wood.MM_BlendMat_UV_Wood","0","0","0","23","0","Compiling MM_BlendMat_UV_Wood: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting,bUsedWithNanite}, StaticSwitch'Bottom Color Switch2-1'=False, StaticSwitch'Dirt Switch Vertex Paint2-1'=True, StaticSwitch'Moss Switch2-1'=False, StaticSwitch'Use RGB Mask2-1'=False"
"/Game/Abandoned_Village/Materials/Masters/MM_BlendMat_UV_Wood.MM_BlendMat_UV_Wood","0","0","0","23","0","Compiling MM_BlendMat_UV_Wood: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting,bUsedWithNanite}, StaticSwitch'Bottom Color Switch2-1'=True, StaticSwitch'Dirt Switch Vertex Paint2-1'=True, StaticSwitch'Moss Switch2-1'=False, StaticSwitch'Use RGB Mask2-1'=False"
"/Game/HauntedVillage/Materials/MasterMaterials/MM_Base.MM_Base","0","0","0","88","88","Compiling MM_Base: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}, StaticSwitch'Use parallax2-1'=True, StaticSwitch'Use Wind2-1'=False"
"/Game/HauntedVillage/Materials/MasterMaterials/MM_Base.MM_Base","0","0","0","88","616","Compiling MM_Base: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}, StaticSwitch'Use parallax2-1'=False, StaticSwitch'Use Wind2-1'=False"
"/Game/HauntedVillage/Materials/MasterMaterials/MM_Base.MM_Base","0","0","0","88","88","Compiling MM_Base: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}, StaticSwitch'Use parallax2-1'=False, StaticSwitch'Use Wind2-1'=False"
"/Game/HauntedVillage/Materials/MasterMaterials/MM_Tree.MM_Tree","0","0","0","88","616","Compiling MM_Tree: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}, StaticSwitch'Use parallax2-1'=True, StaticSwitch'Use wind2-1'=True"
"/Interchange/gltf/M_Unlit.M_Unlit","0","0","0","4","0","Compiling M_Unlit: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Interchange/gltf/M_Unlit.M_Unlit","0","0","0","9","0","Compiling M_Unlit: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Interchange/gltf/M_Unlit.M_Unlit","0","0","0","19","0","Compiling M_Unlit: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=0, Usage={}"
"/Interchange/gltf/M_Unlit.M_Unlit","0","0","0","8","0","Compiling M_Unlit: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Interchange/gltf/M_Unlit.M_Unlit","0","0","0","7","0","Compiling M_Unlit: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Interchange/gltf/M_Unlit.M_Unlit","0","0","0","19","0","Compiling M_Unlit: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=0, Usage={}"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","0","0","0","62","0","Compiling SpeedTreeBillboardMaster: Platform=PCD3D_SM5, Usage=LightingModel=MSM_TwoSidedFoliage, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithInstancedStaticMeshes}, StaticSwitch'SharedEnable2-1'=True"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","0","0","0","88","0","Compiling SpeedTreeMaster: Platform=PCD3D_SM5, Usage=LightingModel=MSM_TwoSidedFoliage, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}, StaticSwitch'Branch1Enable2-1'=True, StaticSwitch'Branch2Enable2-1'=False, StaticSwitch'FlipBacksideNormals2-1'=True, StaticSwitch'HandleCameraFacing2-1'=False, StaticSwitch'HasBranch2Data_Internal2-1'=False, StaticSwitch'RippleEnable2-1'=True, StaticSwitch'RippleShimmerEnable2-1'=False, StaticSwitch'SharedEnable2-1'=True"
"/Game/Abandoned_Village/Materials/Masters/MM_Landscape.MM_Landscape","0","0","0","42","290","Compiling MM_Landscape: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithNanite}"
"/Game/Abandoned_Village/Materials/Masters/MM_Landscape.MM_Landscape","0","0","0","124","124","Compiling MM_Landscape: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithNanite}, StaticTerrainLayer'Mud'=Weightmap0"
"/Game/Abandoned_Village/Materials/Masters/MM_Landscape.MM_Landscape","0","0","0","124","124","Compiling MM_Landscape: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithNanite}, StaticTerrainLayer'Grass'=Weightmap0, StaticTerrainLayer'Moss'=Weightmap0, StaticTerrainLayer'Mud'=Weightmap0"
"/Game/Abandoned_Village/Materials/Masters/MM_Landscape.MM_Landscape","0","0","0","124","124","Compiling MM_Landscape: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithNanite}, StaticTerrainLayer'Grass'=Weightmap0, StaticTerrainLayer'Moss'=Weightmap0"
"/Game/Abandoned_Village/Materials/Masters/MM_Road.MM_Road","0","0","0","86","86","Compiling MM_Road: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithSplineMeshes,bUsedWithNanite}"
"/Game/Abandoned_Village/Materials/Masters/MM_SurfaceBlend.MM_SurfaceBlend","0","0","0","67","67","Compiling MM_SurfaceBlend: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting,bUsedWithSplineMeshes,bUsedWithInstancedStaticMeshes}, StaticSwitch'Baked Mask Debug2-1'=False, StaticSwitch'Base Layer Is World Aligned?2-1'=False, StaticSwitch'Base Layer Specular from Albedo2-1'=False, StaticSwitch'Base Layer World Align Type2-1'=False, StaticSwitch'Cheap Layers World Align2-1'=False, StaticSwitch'Cheap Layers World Align type2-1'=False, StaticSwitch'Dirt Layer Use Baked Mask2-1'=False, StaticSwitch'Global World Align2-1'=False, StaticSwitch'Global World Align type2-1'=False, StaticSwitch'Is Base Layer Metallic?2-1'=False, StaticSwitch'Is BaseLayer Metallic?2-1'=False, StaticSwitch'Is Middle Layer Metallic?2-1'=False, StaticSwitch'Is MiddleLayer Metallic?2-1'=False, StaticSwitch'Is Top Layer Metallic?2-1'=False, StaticSwitch'Is TopLayer Metallic?2-1'=False, StaticSwitch'Middle Layer  Specular from Albedo2-1'=False, StaticSwitch'Middle Layer Is World Aligned?2-1'=False, StaticSwitch'Middle Layer Use Baked Mask2-1'=False, StaticSwitch'Middle Layer World Align Type2-1'=False, StaticSwitch'Multiply UV0 by Object Scale2-1'=False, StaticSwitch'Puddle Layer Use Baked Mask2-1'=False, StaticSwitch'Show Up Close2-1'=False, StaticSwitch'Top Layer Is World Aligned?2-1'=False, StaticSwitch'Top Layer Specular from Albedo2-1'=False, StaticSwitch'Top Layer Use Baked Mask2-1'=False, StaticSwitch'Top Layer World Align Type2-1'=False, StaticSwitch'Use Base Layer Adjustments2-1'=False, StaticSwitch'Use Cheap Layers2-1'=False, StaticSwitch'Use DepthFade2-1'=False, StaticSwitch'Use Detail BGOH2-1'=False, StaticSwitch'Use Detail Layer2-1'=False, StaticSwitch'Use Detail Normal2-1'=True, StaticSwitch'Use Dirt Layer2-1'=False, StaticSwitch'Use Displacement2-1'=False, StaticSwitch'Use Gradient Mask2-1'=False, StaticSwitch'Use Individual DIsplacement Values2-1'=False, StaticSwitch'Use Middle Layer2-1'=False, StaticSwitch'Use Middle Layer Adjustments2-1'=False, StaticSwitch'Use Middle Layer As Cheap Layer2-1'=False, StaticSwitch'use POM2-1'=False, StaticSwitch'Use Puddle Layer2-1'=False, StaticSwitch'Use Puddle Layer As Cheap Level2-1'=False, StaticSwitch'Use Tesselation2-1'=False, StaticSwitch'Use TexCoord[1]2-1'=True, StaticSwitch'Use tint mask?2-1'=False, StaticSwitch'Use Top Layer2-1'=False, StaticSwitch'Use Top Layer Adjustments2-1'=False, StaticSwitch'Use Top Layer As Cheap Layer2-1'=False, StaticSwitch'VertexColorDebug2-1'=False, StaticMask'BakedMaskChannels2-1'=R"
"/Game/Abandoned_Village/Materials/Masters/MM_SurfaceBlend.MM_SurfaceBlend","0","0","0","67","201","Compiling MM_SurfaceBlend: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting,bUsedWithSplineMeshes,bUsedWithInstancedStaticMeshes}, StaticSwitch'Baked Mask Debug2-1'=False, StaticSwitch'Base Layer Is World Aligned?2-1'=False, StaticSwitch'Base Layer Specular from Albedo2-1'=False, StaticSwitch'Base Layer World Align Type2-1'=False, StaticSwitch'Cheap Layers World Align2-1'=False, StaticSwitch'Cheap Layers World Align type2-1'=False, StaticSwitch'Dirt Layer Use Baked Mask2-1'=False, StaticSwitch'Global World Align2-1'=False, StaticSwitch'Global World Align type2-1'=False, StaticSwitch'Is Base Layer Metallic?2-1'=True, StaticSwitch'Is BaseLayer Metallic?2-1'=False, StaticSwitch'Is Middle Layer Metallic?2-1'=False, StaticSwitch'Is MiddleLayer Metallic?2-1'=False, StaticSwitch'Is Top Layer Metallic?2-1'=False, StaticSwitch'Is TopLayer Metallic?2-1'=False, StaticSwitch'Middle Layer  Specular from Albedo2-1'=False, StaticSwitch'Middle Layer Is World Aligned?2-1'=False, StaticSwitch'Middle Layer Use Baked Mask2-1'=False, StaticSwitch'Middle Layer World Align Type2-1'=False, StaticSwitch'Multiply UV0 by Object Scale2-1'=False, StaticSwitch'Puddle Layer Use Baked Mask2-1'=False, StaticSwitch'Show Up Close2-1'=False, StaticSwitch'Top Layer Is World Aligned?2-1'=False, StaticSwitch'Top Layer Specular from Albedo2-1'=False, StaticSwitch'Top Layer Use Baked Mask2-1'=False, StaticSwitch'Top Layer World Align Type2-1'=False, StaticSwitch'Use Base Layer Adjustments2-1'=True, StaticSwitch'Use Cheap Layers2-1'=False, StaticSwitch'Use DepthFade2-1'=False, StaticSwitch'Use Detail BGOH2-1'=False, StaticSwitch'Use Detail Layer2-1'=False, StaticSwitch'Use Detail Normal2-1'=True, StaticSwitch'Use Dirt Layer2-1'=False, StaticSwitch'Use Displacement2-1'=False, StaticSwitch'Use Gradient Mask2-1'=False, StaticSwitch'Use Individual DIsplacement Values2-1'=False, StaticSwitch'Use Middle Layer2-1'=False, StaticSwitch'Use Middle Layer Adjustments2-1'=False, StaticSwitch'Use Middle Layer As Cheap Layer2-1'=False, StaticSwitch'use POM2-1'=False, StaticSwitch'Use Puddle Layer2-1'=False, StaticSwitch'Use Puddle Layer As Cheap Level2-1'=False, StaticSwitch'Use Tesselation2-1'=False, StaticSwitch'Use TexCoord[1]2-1'=True, StaticSwitch'Use tint mask?2-1'=False, StaticSwitch'Use Top Layer2-1'=False, StaticSwitch'Use Top Layer Adjustments2-1'=False, StaticSwitch'Use Top Layer As Cheap Layer2-1'=False, StaticSwitch'VertexColorDebug2-1'=False, StaticMask'BakedMaskChannels2-1'=R"
"/Game/Abandoned_Village/Materials/Masters/MM_SurfaceBlend.MM_SurfaceBlend","0","0","0","67","469","Compiling MM_SurfaceBlend: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting,bUsedWithSplineMeshes,bUsedWithInstancedStaticMeshes}, StaticSwitch'Baked Mask Debug2-1'=False, StaticSwitch'Base Layer Is World Aligned?2-1'=False, StaticSwitch'Base Layer Specular from Albedo2-1'=False, StaticSwitch'Base Layer World Align Type2-1'=False, StaticSwitch'Cheap Layers World Align2-1'=False, StaticSwitch'Cheap Layers World Align type2-1'=False, StaticSwitch'Dirt Layer Use Baked Mask2-1'=False, StaticSwitch'Global World Align2-1'=False, StaticSwitch'Global World Align type2-1'=False, StaticSwitch'Is Base Layer Metallic?2-1'=False, StaticSwitch'Is BaseLayer Metallic?2-1'=False, StaticSwitch'Is Middle Layer Metallic?2-1'=False, StaticSwitch'Is MiddleLayer Metallic?2-1'=False, StaticSwitch'Is Top Layer Metallic?2-1'=False, StaticSwitch'Is TopLayer Metallic?2-1'=False, StaticSwitch'Middle Layer  Specular from Albedo2-1'=False, StaticSwitch'Middle Layer Is World Aligned?2-1'=False, StaticSwitch'Middle Layer Use Baked Mask2-1'=False, StaticSwitch'Middle Layer World Align Type2-1'=False, StaticSwitch'Multiply UV0 by Object Scale2-1'=False, StaticSwitch'Puddle Layer Use Baked Mask2-1'=False, StaticSwitch'Show Up Close2-1'=False, StaticSwitch'Top Layer Is World Aligned?2-1'=False, StaticSwitch'Top Layer Specular from Albedo2-1'=False, StaticSwitch'Top Layer Use Baked Mask2-1'=False, StaticSwitch'Top Layer World Align Type2-1'=False, StaticSwitch'Use Base Layer Adjustments2-1'=True, StaticSwitch'Use Cheap Layers2-1'=False, StaticSwitch'Use DepthFade2-1'=False, StaticSwitch'Use Detail BGOH2-1'=False, StaticSwitch'Use Detail Layer2-1'=False, StaticSwitch'Use Detail Normal2-1'=True, StaticSwitch'Use Dirt Layer2-1'=False, StaticSwitch'Use Displacement2-1'=False, StaticSwitch'Use Gradient Mask2-1'=False, StaticSwitch'Use Individual DIsplacement Values2-1'=False, StaticSwitch'Use Middle Layer2-1'=False, StaticSwitch'Use Middle Layer Adjustments2-1'=False, StaticSwitch'Use Middle Layer As Cheap Layer2-1'=False, StaticSwitch'use POM2-1'=False, StaticSwitch'Use Puddle Layer2-1'=False, StaticSwitch'Use Puddle Layer As Cheap Level2-1'=False, StaticSwitch'Use Tesselation2-1'=False, StaticSwitch'Use TexCoord[1]2-1'=True, StaticSwitch'Use tint mask?2-1'=False, StaticSwitch'Use Top Layer2-1'=False, StaticSwitch'Use Top Layer Adjustments2-1'=False, StaticSwitch'Use Top Layer As Cheap Layer2-1'=False, StaticSwitch'VertexColorDebug2-1'=False, StaticMask'BakedMaskChannels2-1'=R"
"/Game/Abandoned_Village/Materials/Masters/MM_SurfaceBlend.MM_SurfaceBlend","0","0","0","67","67","Compiling MM_SurfaceBlend: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting,bUsedWithSplineMeshes,bUsedWithInstancedStaticMeshes}, StaticSwitch'Baked Mask Debug2-1'=False, StaticSwitch'Base Layer Is World Aligned?2-1'=False, StaticSwitch'Base Layer Specular from Albedo2-1'=False, StaticSwitch'Base Layer World Align Type2-1'=False, StaticSwitch'Cheap Layers World Align2-1'=False, StaticSwitch'Cheap Layers World Align type2-1'=False, StaticSwitch'Dirt Layer Use Baked Mask2-1'=False, StaticSwitch'Global World Align2-1'=False, StaticSwitch'Global World Align type2-1'=False, StaticSwitch'Is Base Layer Metallic?2-1'=False, StaticSwitch'Is BaseLayer Metallic?2-1'=False, StaticSwitch'Is Middle Layer Metallic?2-1'=False, StaticSwitch'Is MiddleLayer Metallic?2-1'=False, StaticSwitch'Is Top Layer Metallic?2-1'=False, StaticSwitch'Is TopLayer Metallic?2-1'=False, StaticSwitch'Middle Layer  Specular from Albedo2-1'=False, StaticSwitch'Middle Layer Is World Aligned?2-1'=False, StaticSwitch'Middle Layer Use Baked Mask2-1'=False, StaticSwitch'Middle Layer World Align Type2-1'=False, StaticSwitch'Multiply UV0 by Object Scale2-1'=False, StaticSwitch'Puddle Layer Use Baked Mask2-1'=False, StaticSwitch'Show Up Close2-1'=False, StaticSwitch'Top Layer Is World Aligned?2-1'=False, StaticSwitch'Top Layer Specular from Albedo2-1'=False, StaticSwitch'Top Layer Use Baked Mask2-1'=False, StaticSwitch'Top Layer World Align Type2-1'=False, StaticSwitch'Use Base Layer Adjustments2-1'=True, StaticSwitch'Use Cheap Layers2-1'=True, StaticSwitch'Use DepthFade2-1'=False, StaticSwitch'Use Detail BGOH2-1'=False, StaticSwitch'Use Detail Layer2-1'=True, StaticSwitch'Use Detail Normal2-1'=True, StaticSwitch'Use Dirt Layer2-1'=True, StaticSwitch'Use Displacement2-1'=False, StaticSwitch'Use Gradient Mask2-1'=False, StaticSwitch'Use Individual DIsplacement Values2-1'=False, StaticSwitch'Use Middle Layer2-1'=False, StaticSwitch'Use Middle Layer Adjustments2-1'=False, StaticSwitch'Use Middle Layer As Cheap Layer2-1'=False, StaticSwitch'use POM2-1'=False, StaticSwitch'Use Puddle Layer2-1'=True, StaticSwitch'Use Puddle Layer As Cheap Level2-1'=False, StaticSwitch'Use Tesselation2-1'=False, StaticSwitch'Use TexCoord[1]2-1'=True, StaticSwitch'Use tint mask?2-1'=False, StaticSwitch'Use Top Layer2-1'=False, StaticSwitch'Use Top Layer Adjustments2-1'=False, StaticSwitch'Use Top Layer As Cheap Layer2-1'=False, StaticSwitch'VertexColorDebug2-1'=False, StaticMask'BakedMaskChannels2-1'=R"
